id,ident,name,type,latitude_deg,longitude_deg,iso_country,country_name,iso_region,iata_code
5020,NWWV,Ouvéa Airport,medium_airport,-20.640932,166.573024,NC,New Caledonia,NC-01,UVE
5021,NWWW,La Tontouta International Airport,large_airport,-22.014601,166.212997,NC,New Caledonia,NC-03,NOU
5023,NZAA,Auckland International Airport,large_airport,-37.01199,174.786331,NZ,New Zealand,NZ-AUK,AKL
5024,NZAP,Taupo Airport,medium_airport,-38.73970031738281,176.08399963378906,NZ,New Zealand,NZ-WKO,TUO
5025,NZAR,Ardmore Airport,medium_airport,-37.02970123291016,174.97300720214844,NZ,New Zealand,NZ-AUK,AMZ
5026,NZCH,Christchurch International Airport,large_airport,-43.489029,172.532065,NZ,New Zealand,NZ-CAN,CHC
5027,NZCI,Inia William Tuuta Memorial Airport,medium_airport,-43.81189,-176.46514,NZ,New Zealand,NZ-WGN,CHT
5028,NZDN,Dunedin International Airport,medium_airport,-45.929017,170.197758,NZ,New Zealand,NZ-OTA,DUD
5030,NZGS,Gisborne Airport,medium_airport,-38.6633,177.977997,NZ,New Zealand,NZ-GIS,GIS
5031,NZGT,Glentanner Airport,medium_airport,-43.906700134277344,170.1280059814453,NZ,New Zealand,NZ-CAN,GTN
5032,NZHK,Hokitika Airfield,medium_airport,-42.713600158691406,170.98500061035156,NZ,New Zealand,NZ-WTC,HKK
5033,NZHN,Hamilton International Airport,medium_airport,-37.866961,175.331952,NZ,New Zealand,NZ-WKO,HLZ
5036,NZKK,Kerikeri Airport,medium_airport,-35.259148,173.913317,NZ,New Zealand,NZ-NTL,KKE
5037,NZKT,Kaitaia Airport,medium_airport,-35.069837,173.287053,NZ,New Zealand,NZ-NTL,KAT
5038,NZLX,Alexandra Aerodrome,medium_airport,-45.210495,169.371113,NZ,New Zealand,NZ-OTA,ALR
5039,NZMC,Mount Cook Airport,medium_airport,-43.764999,170.132996,NZ,New Zealand,NZ-CAN,MON
5040,NZMO,Manapouri Airport,medium_airport,-45.5331,167.649994,NZ,New Zealand,NZ-STL,TEU
5041,NZMS,Hood Airport,medium_airport,-40.974634,175.63454,NZ,New Zealand,NZ-WGN,MRO
5042,NZNP,New Plymouth Airport,medium_airport,-39.00859832763672,174.1790008544922,NZ,New Zealand,NZ-TKI,NPL
5043,NZNR,Hawke's Bay Airport,medium_airport,-39.465801,176.869995,NZ,New Zealand,NZ-HKB,NPE
5044,NZNS,Nelson Airport,medium_airport,-41.298302,173.220993,NZ,New Zealand,NZ-NSN,NSN
5045,NZNV,Invercargill Airport,medium_airport,-46.41239929199219,168.31300354003906,NZ,New Zealand,NZ-STL,IVC
5046,NZOH,RNZAF Base Ohakea,medium_airport,-40.20600128173828,175.38800048828125,NZ,New Zealand,NZ-MWT,OHA
5047,NZOU,Oamaru Airport,medium_airport,-44.970001,171.082001,NZ,New Zealand,NZ-OTA,OAM
5049,NZPM,Palmerston North Airport,medium_airport,-40.320599,175.617004,NZ,New Zealand,NZ-MWT,PMR
5050,NZPP,Paraparaumu Airport,medium_airport,-40.90470123291016,174.98899841308594,NZ,New Zealand,NZ-WGN,PPQ
5051,NZQN,Queenstown Airport,large_airport,-45.019205,168.746379,NZ,New Zealand,NZ-OTA,ZQN
5052,NZRO,Rotorua Regional Airport,medium_airport,-38.1092,176.317001,NZ,New Zealand,NZ-BOP,ROT
5055,NZTG,Tauranga Airport,medium_airport,-37.67190170288086,176.1959991455078,NZ,New Zealand,NZ-BOP,TRG
5056,NZTU,Timaru Airport,medium_airport,-44.30279922485352,171.22500610351562,NZ,New Zealand,NZ-CAN,TIU
5057,NZUK,Pukaki Airport,medium_airport,-44.2350006104,170.117996216,NZ,New Zealand,NZ-CAN,TWZ
5058,NZWB,Woodbourne Airport,medium_airport,-41.5182991027832,173.8699951171875,NZ,New Zealand,NZ-MBH,BHE
5060,NZWF,Wanaka Airport,medium_airport,-44.722091,169.246287,NZ,New Zealand,NZ-OTA,WKA
5062,NZWK,Whakatāne Airport,medium_airport,-37.922224,176.91696,NZ,New Zealand,NZ-BOP,WHK
5063,NZWN,Wellington International Airport,large_airport,-41.326839,174.806862,NZ,New Zealand,NZ-WGN,WLG
5064,NZWO,Wairoa Airport,medium_airport,-39.011862,177.404401,NZ,New Zealand,NZ-HKB,WIR
5066,NZWR,Whangarei Airport,medium_airport,-35.769253,174.363713,NZ,New Zealand,NZ-NTL,WRE
5067,NZWS,Westport Airport,medium_airport,-41.737111,171.579033,NZ,New Zealand,NZ-WTC,WSZ
5068,NZWU,Wanganui Airport,medium_airport,-39.963467,175.02444,NZ,New Zealand,NZ-MWT,WAG
5069,OAHR,Herat - Khwaja Abdullah Ansari International Airport,large_airport,34.209999,62.228298,AF,Afghanistan,AF-HER,HEA
5070,OAIX,Bagram Airfield,medium_airport,34.946098,69.264999,AF,Afghanistan,AF-PAR,OAI
5071,OAJL,Jalalabad Airport,medium_airport,34.399799,70.498596,AF,Afghanistan,AF-NAN,JAA
5072,OAKB,Kabul International Airport,large_airport,34.565899,69.212303,AF,Afghanistan,AF-KAB,KBL
5073,OAKN,Ahmad Shah Baba International Airport,large_airport,31.505769,65.847963,AF,Afghanistan,AF-KAN,KDH
5074,OAMN,Maymana Zahiraddin Faryabi Airport,medium_airport,35.930801,64.760902,AF,Afghanistan,AF-FYB,MMZ
5075,OAMS,Mazar-i-Sharif International Airport,large_airport,36.70412,67.210459,AF,Afghanistan,AF-BAL,MZR
5078,OAUZ,Kunduz Airport,medium_airport,36.6651,68.910797,AF,Afghanistan,AF-KDZ,UND
5079,OBBI,Bahrain International Airport,large_airport,26.267295,50.63764,BH,Bahrain,BH-15,BAH
5082,OEAB,Abha International Airport,large_airport,18.2404,42.656601,SA,Saudi Arabia,SA-14,AHB
5083,OEAH,Al-Ahsa International Airport,large_airport,25.285299,49.485199,SA,Saudi Arabia,SA-04,HOF
5084,OEBA,King Saud Bin Abdulaziz (Al Baha) Airport,medium_airport,20.298506,41.636153,SA,Saudi Arabia,SA-11,ABT
5085,OEBH,Bisha Airport,medium_airport,19.9844,42.620899,SA,Saudi Arabia,SA-14,BHH
5087,OEDF,King Fahd International Airport,large_airport,26.4691,49.798209,SA,Saudi Arabia,SA-04,DMM
5088,OEDM,Dawadmi Domestic Airport,medium_airport,24.4499,44.121201,SA,Saudi Arabia,SA-01,DWD
5089,OEDR,King Abdulaziz Air Base,large_airport,26.2654,50.152,SA,Saudi Arabia,SA-04,DHA
5090,OEGN,Jizan Regional Airport / King Abdullah bin Abdulaziz Airport,medium_airport,16.9011,42.5858,SA,Saudi Arabia,SA-09,GIZ
5091,OEGS,Prince Naif bin Abdulaziz International Airport,large_airport,26.302799,43.774399,SA,Saudi Arabia,SA-05,ELQ
5092,OEGT,Gurayat Domestic Airport,medium_airport,31.412413,37.278898,SA,Saudi Arabia,SA-12,URY
5093,OEHL,Ha'il Airport,medium_airport,27.437901,41.686298,SA,Saudi Arabia,SA-06,HAS
5097,OEJN,King Abdulaziz International Airport,large_airport,21.680241,39.157436,SA,Saudi Arabia,SA-02,JED
5098,OEKK,King Khaled Military City Airport,medium_airport,27.9009,45.528198,SA,Saudi Arabia,SA-04,KMC
5099,OEKM,King Khalid Air Base,medium_airport,18.2973,42.803501,SA,Saudi Arabia,SA-14,KMX
5101,OEMA,Prince Mohammad Bin Abdulaziz Airport,large_airport,24.5534,39.705101,SA,Saudi Arabia,SA-03,MED
5102,OENG,Najran Domestic Airport,medium_airport,17.611401,44.419201,SA,Saudi Arabia,SA-10,EAM
5103,OEPA,Al Qaisumah/Hafr Al Batin Airport,medium_airport,28.335199,46.125099,SA,Saudi Arabia,SA-04,AQI
5109,OEPS,Prince Sultan Air Base,medium_airport,24.0627,47.580502,SA,Saudi Arabia,SA-01,AKH
5111,OERF,Rafha Domestic Airport,medium_airport,29.626399993896484,43.4906005859375,SA,Saudi Arabia,SA-08,RAH
5112,OERK,King Khalid International Airport,large_airport,24.9576,46.698799,SA,Saudi Arabia,SA-01,RUH
5114,OERR,Arar Domestic Airport,medium_airport,30.90660095214844,41.13819885253906,SA,Saudi Arabia,SA-08,RAE
5118,OESH,Sharurah Domestic Airport,medium_airport,17.4669,47.121399,SA,Saudi Arabia,SA-10,SHW
5119,OESK,Al-Jawf International Airport,large_airport,29.783301,40.100905,SA,Saudi Arabia,SA-12,AJF
5121,OETB,Prince Sultan bin Abdulaziz International Airport,large_airport,28.3711,36.624865,SA,Saudi Arabia,SA-07,TUU
5122,OETF,Taif International Airport,large_airport,21.484739,40.544074,SA,Saudi Arabia,SA-02,TIF
5125,OETR,Turaif Domestic Airport,medium_airport,31.692188,38.731544,SA,Saudi Arabia,SA-08,TUI
5127,OEWD,Wadi Al Dawasir Domestic Airport,medium_airport,20.504299,45.1996,SA,Saudi Arabia,SA-01,WAE
5128,OEWJ,Al Wajh Domestic Airport,medium_airport,26.198601,36.476398,SA,Saudi Arabia,SA-07,EJH
5129,OEYN,Prince Abdulmohsen Bin Abdulaziz International Airport,large_airport,24.144199,38.0634,SA,Saudi Arabia,SA-03,YNB
5130,OIAA,Abadan Ayatollah Jami International Airport,large_airport,30.367887,48.230075,IR,"Iran, Islamic Republic of",IR-06,ABD
5131,OIAD,Dezful Airport,medium_airport,32.434399,48.397598,IR,"Iran, Islamic Republic of",IR-06,DEF
5132,OIAG,Aghajari Airport,medium_airport,30.7444,49.6772,IR,"Iran, Islamic Republic of",IR-06,AKW
5133,OIAH,Gachsaran Airport,medium_airport,30.333869,50.833796,IR,"Iran, Islamic Republic of",IR-17,GCH
5134,OIAI,Shahid Asiyaee Airport,medium_airport,32.001719,49.268599,IR,"Iran, Islamic Republic of",IR-06,QMJ
5136,OIAM,Mahshahr Airport,medium_airport,30.5562,49.151901,IR,"Iran, Islamic Republic of",IR-06,MRX
5137,OIAW,Qasem Soleimani International Airport,large_airport,31.3364,48.763789,IR,"Iran, Islamic Republic of",IR-06,AWZ
5138,OIBA,Abu Musa Island Airport,medium_airport,25.8757,55.033001,IR,"Iran, Islamic Republic of",IR-22,AEU
5139,OIBB,Bushehr Airport,medium_airport,28.9447994232,50.8345985413,IR,"Iran, Islamic Republic of",IR-18,BUZ
5142,OIBJ,Jam Airport,medium_airport,27.820499,52.3522,IR,"Iran, Islamic Republic of",IR-18,KNR
5143,OIBK,Kish International Airport,large_airport,26.525427,53.980462,IR,"Iran, Islamic Republic of",IR-22,KIH
5144,OIBL,Bandar Lengeh International Airport,medium_airport,26.532283,54.82484,IR,"Iran, Islamic Republic of",IR-22,BDH
5145,OIBP,Persian Gulf International Airport,medium_airport,27.379601,52.737701,IR,"Iran, Islamic Republic of",IR-18,PGU
5146,OIBQ,Khark Airport,medium_airport,29.260503,50.322193,IR,"Iran, Islamic Republic of",IR-18,KHK
5147,OIBS,Siri Airport,medium_airport,25.908899,54.539398,IR,"Iran, Islamic Republic of",IR-22,SXI
5148,OIBV,Lavan Airport,medium_airport,26.810742,53.354302,IR,"Iran, Islamic Republic of",IR-22,LVP
5149,OICC,Shahid Ashrafi Esfahani Airport,medium_airport,34.3459014893,47.1581001282,IR,"Iran, Islamic Republic of",IR-05,KSH
5150,OICI,Ilam Airport,medium_airport,33.58660125732422,46.40480041503906,IR,"Iran, Islamic Republic of",IR-16,IIL
5151,OICK,Khoram Abad Airport,medium_airport,33.43539810180664,48.282901763916016,IR,"Iran, Islamic Republic of",IR-15,KHD
5152,OICS,Sanandaj Airport,medium_airport,35.24589920043945,47.00920104980469,IR,"Iran, Islamic Republic of",IR-12,SDG
5155,OIFK,Kashan Airport,medium_airport,33.895302,51.577,IR,"Iran, Islamic Republic of",IR-10,KKS
5156,OIFM,Isfahan Shahid Beheshti International Airport,large_airport,32.755142,51.883877,IR,"Iran, Islamic Republic of",IR-10,IFN
5158,OIFS,Shahrekord Airport,medium_airport,32.2971992493,50.842201232899995,IR,"Iran, Islamic Republic of",IR-14,CQD
5159,OIGG,Sardar-e-Jangal Airport,medium_airport,37.323333,49.617778,IR,"Iran, Islamic Republic of",IR-01,RAS
5160,OIHH,Hamadan Airport,medium_airport,34.866416,48.56069,IR,"Iran, Islamic Republic of",IR-13,HDM
5162,OIHS,Nojeh Air Base,medium_airport,35.211601,48.6534,IR,"Iran, Islamic Republic of",IR-13,NUJ
5166,OIIE,Imam Khomeini International Airport,large_airport,35.416099548339844,51.152198791503906,IR,"Iran, Islamic Republic of",IR-23,IKA
5168,OIII,Mehrabad International Airport,large_airport,35.689175,51.314392,IR,"Iran, Islamic Republic of",IR-23,THR
5169,OIIK,Qazvin Airport,medium_airport,36.240101,50.0471,IR,"Iran, Islamic Republic of",IR-26,GZW
5171,OIIP,Payam International Airport,large_airport,35.7761,50.826698,IR,"Iran, Islamic Republic of",IR-30,PYK
5172,OIKB,Bandar Abbas International Airport,large_airport,27.2183,56.3778,IR,"Iran, Islamic Republic of",IR-22,BND
5173,OIKJ,Jiroft Airport,medium_airport,28.723519,57.675037,IR,"Iran, Islamic Republic of",IR-08,JYR
5174,OIKK,Ayatollah Hashemi Rafsanjani International Airport,large_airport,30.271276,56.949692,IR,"Iran, Islamic Republic of",IR-08,KER
5175,OIKM,Bam Airport,medium_airport,29.0842,58.450001,IR,"Iran, Islamic Republic of",IR-08,BXR
5178,OIKR,Rafsanjan Airport,medium_airport,30.298345,56.048979,IR,"Iran, Islamic Republic of",IR-08,RJN
5179,OIKY,Sirjan Airport,medium_airport,29.5509,55.672699,IR,"Iran, Islamic Republic of",IR-08,SYJ
5180,OIMB,Birjand International Airport,large_airport,32.896525,59.281258,IR,"Iran, Islamic Republic of",IR-29,XBJ
5181,OIMC,Sarakhs Airport,medium_airport,36.501202,61.064899,IR,"Iran, Islamic Republic of",IR-09,CKT
5183,OIMM,Mashhad International Airport,large_airport,36.234821,59.642949,IR,"Iran, Islamic Republic of",IR-09,MHD
5184,OIMN,Bojnord Airport,medium_airport,37.49300003051758,57.30820083618164,IR,"Iran, Islamic Republic of",IR-28,BJB
5185,OIMS,Sabzevar National Airport,medium_airport,36.16809844970703,57.59519958496094,IR,"Iran, Islamic Republic of",IR-09,AFZ
5186,OIMT,Tabas Airport,medium_airport,33.667801,56.8927,IR,"Iran, Islamic Republic of",IR-21,TCX
5188,OING,Gorgan Airport,medium_airport,36.9094009399,54.4012985229,IR,"Iran, Islamic Republic of",IR-27,GBT
5190,OINN,Nowshahr Airport,medium_airport,36.664286,51.46273,IR,"Iran, Islamic Republic of",IR-02,NSH
5191,OINR,Ramsar Airport,medium_airport,36.90701,50.687316,IR,"Iran, Islamic Republic of",IR-02,RZR
5192,OINZ,Sari Dasht-e Naz International Airport,medium_airport,36.644408,53.188761,IR,"Iran, Islamic Republic of",IR-02,SRY
5193,OISF,Fasa Airport,medium_airport,28.8918,53.723301,IR,"Iran, Islamic Republic of",IR-07,FAZ
5195,OISL,Lar Airport,medium_airport,27.6747,54.383301,IR,"Iran, Islamic Republic of",IR-07,LRR
5196,OISR,Lamerd Airport,medium_airport,27.3727,53.188801,IR,"Iran, Islamic Republic of",IR-07,LFM
5197,OISS,Shiraz Shahid Dastghaib International Airport,large_airport,29.5392,52.589802,IR,"Iran, Islamic Republic of",IR-07,SYZ
5198,OISY,Yasuj Airport,medium_airport,30.702238,51.542988,IR,"Iran, Islamic Republic of",IR-17,YES
5200,OITL,Ardabil Airport,medium_airport,38.3256988525,48.4244003296,IR,"Iran, Islamic Republic of",IR-24,ADU
5203,OITR,Urmia Airport,medium_airport,37.6680984497,45.0686988831,IR,"Iran, Islamic Republic of",IR-04,OMH
5204,OITT,Tabriz International Airport,medium_airport,38.1339,46.235001,IR,"Iran, Islamic Republic of",IR-03,TBZ
5205,OITZ,Zanjan Airport,medium_airport,36.7737007141,48.3594017029,IR,"Iran, Islamic Republic of",IR-19,JWN
5206,OIYY,Shahid Sadooghi Airport,medium_airport,31.9048995972,54.2765007019,IR,"Iran, Islamic Republic of",IR-21,AZD
5207,OIZB,Zabol Airport,medium_airport,31.098301,61.5439,IR,"Iran, Islamic Republic of",IR-11,ACZ
5208,OIZC,Chabahar Konarak International Airport,medium_airport,25.44319,60.382167,IR,"Iran, Islamic Republic of",IR-11,ZBR
5209,OIZH,Zahedan International Airport,large_airport,29.4757,60.9062,IR,"Iran, Islamic Republic of",IR-11,ZAH
5210,OIZI,Iranshahr Airport,medium_airport,27.236099,60.720001,IR,"Iran, Islamic Republic of",IR-11,IHR
5212,OJAI,Queen Alia International Airport,large_airport,31.7226009369,35.9931983948,JO,Jordan,JO-AM,AMM
5213,OJAM,Marka International (Amman Civil) Airport,large_airport,31.9727,35.9916,JO,Jordan,JO-AM,ADJ
5214,OJAQ,King Hussein International Airport,large_airport,29.611601,35.018101,JO,Jordan,JO-AQ,AQJ
5220,OKKK,Kuwait International Airport,large_airport,29.224487,47.969813,KW,Kuwait,KW-FA,KWI
5222,OLBA,Beirut Rafic Hariri International Airport,large_airport,33.819833,35.487443,LB,Lebanon,LB-JL,BEY
5223,OLKA,Rene Mouawad Air Base,medium_airport,34.589298,36.011299,LB,Lebanon,LB-AS,KYE
5226,OMAA,Zayed International Airport,large_airport,24.440966,54.649237,AE,United Arab Emirates,AE-AZ,AUH
5227,OMAD,Al Bateen Executive Airport,large_airport,24.427062,54.459866,AE,United Arab Emirates,AE-AZ,AZI
5230,OMAL,Al Ain International Airport,large_airport,24.2617,55.6092,AE,United Arab Emirates,AE-AZ,AAN
5231,OMAM,Al Dhafra Air Base,medium_airport,24.248199462900004,54.5476989746,AE,United Arab Emirates,AE-AZ,DHF
5235,OMDB,Dubai International Airport,large_airport,25.24979,55.370992,AE,United Arab Emirates,AE-DU,DXB
5236,OMDM,Al Minhad Air Base,medium_airport,25.0268001556,55.3661994934,AE,United Arab Emirates,AE-DU,NHD
5237,OMFJ,Fujairah International Airport,large_airport,25.108411,56.328061,AE,United Arab Emirates,AE-FU,FJR
5238,OMRK,Ras Al Khaimah International Airport,large_airport,25.613501,55.938801,AE,United Arab Emirates,AE-RK,RKT
5239,OMSJ,Sharjah International Airport,large_airport,25.3286,55.5172,AE,United Arab Emirates,AE-SH,SHJ
5240,OOKB,Khasab Airport,medium_airport,26.171,56.240601,OM,Oman,OM-MU,KHS
5241,OOMA,RAFO Masirah,medium_airport,20.6754,58.890499,OM,Oman,OM-SH,MSH
5242,OOMS,Muscat International Airport,large_airport,23.600218,58.285268,OM,Oman,OM-MA,MCT
5244,OOSA,Salalah International Airport,large_airport,17.0387,54.091301,OM,Oman,OM-ZU,SLL
5245,OOTH,Thumrait Air Base,medium_airport,17.666,54.024601,OM,Oman,OM-ZU,TTH
5247,OPBW,Bahawalpur Airport,medium_airport,29.348100662231445,71.71800231933594,PK,Pakistan,PK-PB,BHV
5248,OPCH,Chitral Airport,medium_airport,35.886213,71.799922,PK,Pakistan,PK-KP,CJL
5249,OPDG,Dera Ghazi Khan Airport,medium_airport,29.961000442504883,70.48590087890625,PK,Pakistan,PK-PB,DEA
5250,OPDI,Dera Ismael Khan Airport [IN-ACTIVE],medium_airport,31.909401,70.896599,PK,Pakistan,PK-KP,DSK
5251,OPFA,Faisalabad International Airport,large_airport,31.364923,72.995319,PK,Pakistan,PK-PB,LYP
5253,OPGT,Gilgit Airport,medium_airport,35.918800354003906,74.33360290527344,PK,Pakistan,PK-GB,GIL
5254,OPJA,Shahbaz Air Base,medium_airport,28.28420066833496,68.44969940185547,PK,Pakistan,PK-SD,JAG
5255,OPKC,Jinnah International Airport,large_airport,24.9065,67.160797,PK,Pakistan,PK-SD,KHI
5257,OPLA,Allama Iqbal International Airport,large_airport,31.521601,74.403603,PK,Pakistan,PK-PB,LHE
5259,OPMA,Mangla Airport,medium_airport,33.05009841918945,73.63839721679688,PK,Pakistan,PK-PB,XJM
5261,OPMI,Mianwali Air Base,medium_airport,32.5630989074707,71.5707015991211,PK,Pakistan,PK-PB,MWD
5262,OPMJ,Moenjodaro Airport,medium_airport,27.335199,68.143097,PK,Pakistan,PK-SD,MJD
5264,OPMT,Multan International Airport,large_airport,30.203199,71.419098,PK,Pakistan,PK-PB,MUX
5265,OPNH,Shaheed Benazirabad Airport,medium_airport,26.2194,68.390099,PK,Pakistan,PK-SD,WNS
5268,OPPG,Panjgur Airport,medium_airport,26.9545,64.1325,PK,Pakistan,PK-BA,PJG
5269,OPPI,Pasni Airport,medium_airport,25.290501,63.3451,PK,Pakistan,PK-BA,PSI
5270,OPPS,Bacha Khan International Airport,large_airport,33.9939,71.514603,PK,Pakistan,PK-KP,PEW
5272,OPQT,Quetta International Airport,large_airport,30.2514,66.937798,PK,Pakistan,PK-BA,UET
5273,OPRK,Shaikh Zaid Airport,medium_airport,28.383899688720703,70.27960205078125,PK,Pakistan,PK-PB,RYK
5276,OPRT,Rawalakot Airport,medium_airport,33.849701,73.798103,PK,Pakistan,PK-JK,RAZ
5277,OPSD,Skardu International Airport,large_airport,35.33866,75.538648,PK,Pakistan,PK-GB,KDU
5279,OPSK,Begum Nusrat Bhutto International Airport Sukkur,medium_airport,27.722,68.791702,PK,Pakistan,PK-SD,SKZ
5280,OPSS,Saidu Sharif Airport,medium_airport,34.813599,72.352798,PK,Pakistan,PK-KP,SDT
5281,OPSU,Sui Airport,medium_airport,28.645099639892575,69.1769027709961,PK,Pakistan,PK-BA,SUL
5283,OPTU,Turbat International Airport,large_airport,25.984767,63.028856,PK,Pakistan,PK-BA,TUK
5285,OPZB,Zhob Airport,medium_airport,31.358400344848633,69.4636001586914,PK,Pakistan,PK-BA,PZH
5286,ORAA,Al Asad Air Base,medium_airport,33.7855987549,42.4412002563,IQ,Iraq,IQ-AN,IQA
5287,ORAT,Al Taqaddum Air Base,medium_airport,33.33810043335,43.597099304199,IQ,Iraq,IQ-AN,TQD
5289,ORBI,Baghdad International Airport / New Al Muthana Air Base,large_airport,33.262501,44.2346,IQ,Iraq,IQ-BG,BGW
5290,ORBM,Mosul International Airport,large_airport,36.305801,43.1474,IQ,Iraq,IQ-NI,OSM
5292,ORER,Erbil International Airport,large_airport,36.236047,43.946615,IQ,Iraq,IQ-AR,EBL
5293,ORKK,Kirkuk International Airport,large_airport,35.469501,44.3489,IQ,Iraq,IQ-TS,KIK
5294,ORMM,Basra International Airport,large_airport,30.549101,47.662102,IQ,Iraq,IQ-BA,BSR
5295,ORQW,Qayyarah West Airport,medium_airport,35.7672,43.125099,IQ,Iraq,IQ-NI,RQW
5297,ORSU,Sulaymaniyah International Airport,medium_airport,35.5617485046,45.3167381287,IQ,Iraq,IQ-SW,ISU
5300,ORTL,Ali Air Base,medium_airport,30.935801,46.090099,IQ,Iraq,IQ-DQ,XNH
5302,OSAP,Aleppo International Airport,large_airport,36.181262,37.226869,SY,Syrian Arab Republic,SY-HL,ALP
5303,OSDI,Damascus International Airport,large_airport,33.4114990234375,36.51559829711914,SY,Syrian Arab Republic,SY-DI,DAM
5304,OSDZ,Deir ez-Zor Airport,medium_airport,35.2854,40.175999,SY,Syrian Arab Republic,SY-DY,DEZ
5305,OSKL,Qamishli International Airport,medium_airport,37.020599,41.191399,SY,Syrian Arab Republic,SY-HA,KAC
5306,OSLK,Latakia International Airport,medium_airport,35.4011,35.9487,SY,Syrian Arab Republic,SY-LA,LTK
5307,OSPR,Palmyra Airport,medium_airport,34.5574,38.316898,SY,Syrian Arab Republic,SY-HI,PMS
5308,OTBD,Doha International Airport,large_airport,25.259431,51.565528,QA,Qatar,QA-DA,DIA
5309,OTBH,Al Udeid Air Base,medium_airport,25.1173000336,51.3149986267,QA,Qatar,QA-RA,XJD
5311,OYAA,Aden International Airport,large_airport,12.829564,45.029976,YE,Yemen,YE-AD,ADE
5312,OYAT,Ataq Airport,medium_airport,14.5513,46.826199,YE,Yemen,YE-SH,AXK
5315,OYGD,Al Ghaydah International Airport,medium_airport,16.193341,52.174186,YE,Yemen,YE-MR,AAY
5317,OYRN,Riyan International Airport,large_airport,14.662241,49.375289,YE,Yemen,YE-HD,RIY
5318,OYSN,Sanaa International Airport,large_airport,15.4763,44.2197,YE,Yemen,YE-SA,SAH
5319,OYSQ,Socotra Airport,medium_airport,12.632093,53.906173,YE,Yemen,YE-SU,SCT
5320,OYSY,Seiyun Hadhramaut International Airport,large_airport,15.965887,48.788146,YE,Yemen,YE-HD,GXF
5321,OYTZ,Taiz International Airport,medium_airport,13.686,44.139099,YE,Yemen,YE-TA,TAI
5336,PAAQ,"Warren ""Bud"" Woods Palmer Municipal Airport",medium_airport,61.594898,-149.08901,US,United States of America,US-AK,PAQ
5337,PABA,Barter Island Long Range Radar Station Airport,medium_airport,70.134003,-143.582001,US,United States of America,US-AK,BTI
5338,PABE,Bethel Airport,medium_airport,60.77980042,-161.8379974,US,United States of America,US-AK,BET
5339,PABI,Allen Army Airfield,medium_airport,63.9944992065,-145.722000122,US,United States of America,US-AK,BIG
5342,PABR,Wiley Post Will Rogers Memorial Airport,medium_airport,71.285402,-156.766008,US,United States of America,US-AK,BRW
5345,PACD,Cold Bay Airport,medium_airport,55.207871,-162.725029,US,United States of America,US-AK,CDB
5348,PACV,Merle K (Mudhole) Smith Airport,medium_airport,60.491798,-145.477997,US,United States of America,US-AK,CDV
5349,PACZ,Cape Romanzof LRRS Airport,medium_airport,61.78030014,-166.0390015,US,United States of America,US-AK,CZF
5350,PADE,Deering Airport,medium_airport,66.068901,-162.766914,US,United States of America,US-AK,DRG
5351,PADL,Dillingham Airport,medium_airport,59.04470062,-158.5050049,US,United States of America,US-AK,DLG
5353,PADQ,Kodiak Airport,medium_airport,57.75,-152.4940033,US,United States of America,US-AK,ADQ
5354,PADU,Tom Madsen (Dutch Harbor) Airport,medium_airport,53.89881,-166.544996,US,United States of America,US-AK,DUT
5355,PAED,Elmendorf Air Force Base,medium_airport,61.251709,-149.807097,US,United States of America,US-AK,EDF
5356,PAEH,Cape Newenham LRRS Airport,medium_airport,58.6464004517,-162.06300354,US,United States of America,US-AK,EHM
5357,PAEI,Eielson Air Force Base,medium_airport,64.66570282,-147.102005,US,United States of America,US-AK,EIL
5358,PAEM,Emmonak Airport,medium_airport,62.78609848,-164.4909973,US,United States of America,US-AK,EMK
5359,PAEN,Kenai Municipal Airport,medium_airport,60.570946,-151.245174,US,United States of America,US-AK,ENA
5360,PAFA,Fairbanks International Airport,medium_airport,64.815102,-147.856003,US,United States of America,US-AK,FAI
5361,PAFB,Ladd Army Airfield,medium_airport,64.837502,-147.613998,US,United States of America,US-AK,FBK
5363,PAFM,Ambler Airport,medium_airport,67.105529,-157.855339,US,United States of America,US-AK,ABL
5365,PAGA,Edward G. Pitka Sr Airport,medium_airport,64.736198,-156.936997,US,United States of America,US-AK,GAL
5367,PAGK,Gulkana Airport,medium_airport,62.155859,-145.454662,US,United States of America,US-AK,GKN
5368,PAGM,Gambell Airport,medium_airport,63.767694,-171.733303,US,United States of America,US-AK,GAM
5369,PAGS,Gustavus Airport,medium_airport,58.4253006,-135.7070007,US,United States of America,US-AK,GST
5370,PAHL,Huslia Airport,medium_airport,65.697899,-156.350998,US,United States of America,US-AK,HSL
5372,PAHN,Haines Airport,medium_airport,59.243921,-135.523925,US,United States of America,US-AK,HNS
5373,PAHO,Homer Airport,medium_airport,59.644456,-151.479235,US,United States of America,US-AK,HOM
5375,PAII,Egegik Airport,medium_airport,58.184386,-157.374873,US,United States of America,US-AK,EGX
5376,PAIK,Bob Baker Memorial Airport,medium_airport,66.976128,-160.439014,US,United States of America,US-AK,IAN
5377,PAIL,Iliamna Airport,medium_airport,59.754398,-154.910996,US,United States of America,US-AK,ILI
5378,PAIM,Indian Mountain LRRS Airport,medium_airport,65.992798,-153.703995,US,United States of America,US-AK,UTO
5379,PAJN,Juneau International Airport,medium_airport,58.354935,-134.574416,US,United States of America,US-AK,JNU
